timestamp,Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,Hail_Accumulation
15/04/2023 2:15,-0.370345313,3.480000019,16.61666679,-0.299540401,277.4666748,0.000666667,6.099999905,948.9766846,0
15/04/2023 2:20,-0.369636515,,,,,,,,
15/04/2023 2:25,-0.370877549,3.805000067,16.58500099,-0.510437369,272.2333374,0.0015,7.800000191,949.0632935,0
15/04/2023 2:30,-0.367926998,3.673333406,16.39999962,-0.548024237,236.1999969,0.009,6.599999905,948.7333374,0
15/04/2023 2:35,-0.368108995,2.626666546,16.3599987,-0.405502021,232.1333313,0.004333333,4.599999905,948.4899902,0
15/04/2023 2:40,-0.369917496,3.00666666,16.29999924,-0.47628209,234.5333405,0.001666667,5.599999905,948.4433594,0
15/04/2023 2:45,-0.368834699,4.626666546,16.14999962,-0.492541939,231.3999939,0.001333333,8.300000191,948.4666748,0
15/04/2023 2:50,-0.371103084,4.356666565,16,-0.286231071,223.7666626,0.002,8.100000381,948.4500122,0
15/04/2023 2:55,-0.370189732,3.833333254,15.90333271,-0.389755309,227,0.000666667,6.699999809,948.3966675,0
15/04/2023 3:00,-0.373273464,2.860000134,15.89999962,-0.30967474,237.1666718,0.000333333,6,948.3166504,0
15/04/2023 3:05,-0.370559142,3.869999886,15.82333279,-0.582243681,242.0333405,0.000666667,7,948.2399902,0
15/04/2023 3:10,-0.370767816,5.03000021,15.60333347,-0.406624496,233.3000031,0,10.39999962,948.0999756,0
15/04/2023 3:15,-0.369648582,2.900000095,15.5,-0.43000406,246.4333344,0,6.199999809,948.1366577,0
15/04/2023 3:20,-0.369067336,3.296666622,15.41666603,-0.553861141,243.3666687,0,6.599999905,948.2000122,0
15/04/2023 3:25,-0.372229363,3.566666603,15.38333321,-0.582339942,236.1999969,0.000333333,7.800000191,948.206665,0
15/04/2023 3:30,-0.369311688,3.00999999,15.38333321,-0.449246466,232.7333374,0.000333333,5,948.2033691,0
15/04/2023 3:35,-0.36972075,2.586666584,15.39999962,-0.530866444,227.0333405,0.001333333,5.5,948.2266846,0
15/04/2023 3:40,-0.37264997,3.086666584,15.37666607,-0.677301288,231.6333313,0.002666667,6.099999905,948.2399902,0
15/04/2023 3:45,-0.370029976,2.99666667,15.34666634,-0.79419899,227.0333405,0.003333333,5.800000191,948.1733398,0
15/04/2023 3:50,-0.369601332,2.556666613,15.35000038,-0.843555808,221.9333344,0.001333333,5.199999809,948.0466309,0
