timestamp,Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,Hail_Accumulation
45078.17708,-0.383650123,0.463333338,8.170000076,-2.715747595,261.8999939,0,1.100000024,958.7000122,0
45078.18056,-0.381647515,0.236666664,7.876667023,-3.183081865,170.7333374,0,0.600000024,958.6933594,0
45078.18403,-0.383643856,0.340000004,7.74333334,-3.309344292,189.8333282,0,0.699999988,958.6566772,0
45078.1875,-0.386425863,0.726666689,7.676666737,-3.041714191,287.9666748,0,1.200000048,958.7000122,0
45078.19097,-0.385684351,0.450000018,7.470000267,-2.963044882,277.6000061,0,0.899999976,958.7166748,0
45078.19444,-0.381385641,0.286666662,7.360000134,-2.985686779,274.5,0,0.600000024,958.7666626,0
45078.19792,-0.385563754,0.356666684,7.369999886,-2.622646332,231.7333374,0,0.800000012,958.706665,0
45078.20139,-0.383169829,0.323333353,7.400000095,-2.665685177,216.6000061,0,0.600000024,958.793335,0
45078.20486,-0.385889683,0.219999999,7.400000095,-2.662381887,254.3333282,0,0.5,958.7999878,0
45078.20833,-0.383827749,0.223333344,7.380000114,-2.685569048,205.7666626,0,0.699999988,958.7566528,0
45078.21181,-0.381776216,0.516666651,7.300000191,-2.491829872,246.8000031,0,1.200000048,958.7566528,0
45078.21528,,1.216666698,7.383333206,-2.247739792,266.1333313,0,2.099999905,958.8833618,0
45078.21875,-0.384888307,0.856666684,7.436666489,-2.145658731,248.4666595,0,1.700000048,958.8200073,0
45078.22222,-0.384486966,0.24666667,7.470000267,-2.475121021,252.4333344,0,0.699999988,958.7999878,0
45078.22569,-0.386102181,0.416666687,7.400000095,-2.865196943,245.1333313,0,0.699999988,958.7999878,0
45078.22917,-0.385273095,0.573333323,7.306666851,-2.89595294,244.9666595,0,1.100000024,958.7999878,0
45078.23264,-0.384911613,1.153333306,7.210000038,-2.679988861,223.8666687,0,2,958.7999878,0
45078.23611,-0.382986973,0.976666689,7.133333206,-2.5400002,235.1333313,0,1.799999952,958.7999878,0
45078.23958,-0.385860525,0.903333306,7.073333263,-2.355593443,239.6000061,0,1.799999952,958.7999878,0
45078.24306,-0.386634822,0.540000021,7,-2.539069891,212.2333374,0,1.200000048,958.7999878,0
45078.24653,-0.384639022,0.403333336,7,-2.677839994,208.8000031,0,0.899999976,958.7999878,0
45078.25,-0.385920915,0.613333344,7.053333282,-2.652856827,193.5333405,0,1.399999976,958.7999878,0
45078.25347,-0.389194621,0.810000002,7.163332939,-2.321406126,216.6666718,0,1.5,958.8933716,0
45078.25694,-0.384414033,0.276666671,7.193333149,-2.559434891,260.2000122,0,1.100000024,958.9100342,0
45078.26042,-0.383860727,0.24000001,7.039999962,-3.196455479,263.5333252,0,0.5,958.9933472,0
45078.26389,-0.384266804,0.5,6.863333702,-3.157778025,261.3999939,0,1,959.0200195,0
45078.26736,-0.385703685,0.390000015,6.75666666,-3.058294773,244.3000031,0,1,959.0999756,0
45078.27083,-0.384980809,0.346666664,6.626666546,-3.112141609,200.5333405,0,0.899999976,959.0999756,0
45078.27431,-0.384600185,0.230000004,6.599999905,-2.89454174,222.6999969,0,0.5,959.0999756,0
45078.27778,-0.385170354,0.310000002,6.53666687,-2.83768034,258.7000122,0,0.699999988,959.166687,0
45078.28125,-0.385440179,0.319999993,6.503333092,-2.779375792,175.8333282,0,0.699999988,959.2000122,0
45078.28472,-0.385292576,0.923333347,6.566666603,-2.363643169,226.1999969,0,1.600000024,959.2000122,0
45078.28819,-0.385452211,0.560000002,6.699999809,-2.27108717,203.0666656,0,1.200000048,959.2000122,0
45078.29167,-0.376600148,0.886666656,6.769999981,-2.26355052,233.8333282,0,1.5,959.2866821,0
45078.29514,-0.364355135,0.686666667,6.773333549,-2.230645895,225.8999939,0,1.200000048,959.2999878,0
45078.29861,-0.337203638,0.956666648,6.766666889,-1.670402765,231.6000061,0,1.399999976,959.3533325,0
45078.30208,-0.28095754,0.460000008,6.760000229,-1.191875815,213.4333344,0,1,959.3966675,0
45078.30556,-0.260547007,0.75333333,6.636666298,-0.016580552,212.8333282,0,1,959.3633423,0
45078.30903,-0.262187849,0.866666675,6.699999809,2.118526697,220.6999969,0,1.200000048,959.333313,0
45078.3125,7.675803047,0.560000002,6.699999809,4.52142477,254.8666687,0,1.100000024,959.3900146,0
45078.31597,14.3640243,0.463333338,6.603333473,6.99789238,231.1333313,0,1,959.4000244,0
45078.31944,24.70932049,0.456666678,6.50666666,9.879670143,196.8000031,0,0.800000012,959.4299927,0
45078.32292,35.91093859,0.653333366,6.519999981,13.12516212,220.6333313,0,0.899999976,959.5,0
45078.32639,53.55039954,0.336666673,6.590000153,18.18845367,270.4666748,0,0.699999988,959.543335,0
45078.32986,74.7283603,0.300000012,6.513333321,52.94755173,235.7333374,0,1.299999952,959.5966187,0
45078.33333,105.7322347,0.769999981,6.74333334,73.10710144,247.9333344,0,1.5,959.6866455,0
45078.33681,157.4482666,0.613333344,7.146666527,89.60414886,249.4333344,0,1.299999952,959.7566528,0
45078.34028,200.352845,0.966666698,7.563333511,107.0527267,264.6333313,0,1.5,959.8200073,0
45078.34375,253.4729257,1.023333311,8.026666641,125.509552,270.2999878,0,1.600000024,959.9299927,0
45078.34722,300.8208802,0.873333335,8.460000038,144.0391693,260.2000122,0,1.600000024,960,0
45078.35069,335.9975932,0.983333349,8.953332901,161.9532013,240.3000031,0,1.700000048,960,0
45078.35417,368.3633175,0.976666689,9.476666451,177.2428741,236.6333313,0,2,960.0866699,0
45078.35764,397.529139,1.00666666,10.03999996,192.2842865,224.3333282,0,1.700000048,960.0999756,0
45078.36111,431.715661,1.186666608,10.8166666,207.928894,218.7333374,0,2.200000048,960.1099854,0
45078.36458,465.4855547,1.143333316,11.6366663,224.3932037,190.5,0,2,960.1433105,0
45078.36806,496.141397,1.100000024,12.31999969,240.2639923,166.8999939,0,2,960.0766602,0
45078.37153,526.8744287,1.379999995,12.93999958,256.79422,142.3666687,0,2.299999952,959.9966431,0
45078.375,554.4608574,1.779999971,13.48333359,275.2658081,137.1000061,0,2.799999952,959.9866943,0
45078.37847,588.6753902,1.163333297,13.9333334,293.2483826,155.9666595,0,2.400000095,960.0033569,0
45078.38194,614.6848598,1.076666713,14.42333317,309.3852539,147.2666626,0,2.099999905,960.0299683,0
45078.38542,645.7152948,1.356666684,15.02666664,327.1218872,167,0,2.900000095,960.0999756,0
45078.38889,682.2932415,1.49666667,15.70666695,347.8822632,140.5333405,0,2.5,960.1166382,0
45078.39236,705.1938734,1.710000038,16.20999908,365.8014526,151.5333405,0,2.799999952,960.1033325,0
45078.39583,760.4259777,1.450000048,16.45000076,403.4868774,142.1999969,0,2.700000048,960.1266479,0
45078.39931,654.6734161,1.659999967,16.85333252,406.7211304,137.3666687,0,2.799999952,960.1366577,0
45078.40278,653.3954334,1.326666713,16.94000053,426.0211182,141.7666626,0,2.299999952,960.0999756,0
45078.40625,631.0207148,1.25666666,17.31333351,437.9289551,132.1000061,0,2.400000095,960.1900024,0
45078.40972,745.0697823,1.726666689,17.5233326,404.7615967,146.7666626,0,3.200000048,960.2000122,0
45078.41319,653.6140728,1.24333334,17.63666725,395.8422546,152.7333374,0,2.400000095,960.2700195,0
45078.41667,663.8208733,0.873333335,18.01333237,497.0904541,154.1333313,0,2.299999952,960.2999878,0
45078.42014,698.8144035,1,18.54333305,478.4475708,157.6000061,0,2.200000048,960.2700195,0
45078.42361,685.7286186,1.413333297,18.62333298,440.0313721,126.0666656,0,2.5,960.2866821,0
45078.42708,580.0360527,1.139999986,18.66333389,430.6393127,108.4000015,0,1.899999976,960.2033691,0
45078.43056,632.1148081,1.24000001,19.05999947,520.5997925,152.5,0,2.700000048,960.2000122,0
45078.43403,681.1074619,0.846666694,19.23999977,389.0149536,164.1666718,0,1.799999952,960.1799927,0
45078.4375,641.5322571,0.976666689,19.43333244,372.9359741,110.8666687,0,2.400000095,960.0700073,0
45078.44097,519.859724,0.886666656,19.62000084,517.6278076,131.8333282,0,2.099999905,960,0
45078.44444,643.1259289,0.843333364,20.07333374,464.4943848,135.1333313,0,2.200000048,959.876709,0
45078.44792,588.8984866,0.956666648,20.41333389,521.6953125,139.2333374,0,2.099999905,959.8066406,0
45078.45139,581.4934239,1.163333297,20.57333374,429.8079529,114.0666656,0,2.599999905,959.6633301,0
45078.45486,667.2803903,0.866666675,20.65000153,357.9250488,137,0,2,959.6133423,0
45078.45833,601.2038393,0.873333335,20.76000023,590.1174927,80.33333588,0,2.200000048,959.5999756,0
45078.46181,649.433507,0.886666656,21.17000008,628.204834,115.4000015,0,2.299999952,959.5733032,0
