timestamp,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,time_sin,time_cos,day_of_year,month,Active_Power
2023-02-17 23:45:00,1.073333383,32.45666885,-4.734405994,122.3666687,0.0,2.799999952,951.2566528,-0.06540312923014367,0.9978589232386035,48,2,-0.443060579
2023-02-17 23:50:00,0.803333342,32.23666763,-5.217711926,113.8000031,0.0,1.899999976,951.2999878,-0.043619387365335306,0.9990482215818578,48,2,-0.442506847
2023-02-17 23:55:00,0.959999979,32.08666611,-5.085965157,122.0666656,0.0,1.899999976,951.2999878,-0.0218148850345609,0.9997620270799091,48,2,-0.441281851
2023-02-18 00:00:00,0.75999999,31.95000076,-5.042669773,130.6666718,0.0,1.899999976,951.3466797,0.0,1.0,49,2,-0.441620644
2023-02-18 00:05:00,0.443333328,31.77666664,-5.208282948,113.1333313,0.0,1.0,951.3933716,0.02181488503456112,0.9997620270799091,49,2,-0.439233079
2023-02-18 00:10:00,0.420000017,31.64333344,-5.111878395,128.3000031,0.0,0.800000012,951.4000244,0.043619387365336,0.9990482215818578,49,2,-0.441108763
2023-02-18 00:15:00,0.843333364,31.45000076,-4.867884636,126.5999985,0.0,1.600000024,951.3966675,0.06540312923014306,0.9978589232386035,49,2,-0.440897421
2023-02-18 00:20:00,0.843333364,31.33333206,-4.702848434,134.1999969,0.0,1.700000048,951.4033813,0.08715574274765817,0.9961946980917455,49,2,-0.442191703
2023-02-18 00:25:00,1.736666679,31.32999992,-4.149853706,113.0999985,0.0,3.5,951.4433594,0.10886687485196457,0.9940563382223196,49,2,-0.441329644
2023-02-18 00:30:00,0.840000033,31.45999908,-3.629826784,111.4666672,0.0,3.299999952,951.5100098,0.13052619222005157,0.9914448613738104,49,2,-0.355844522
2023-02-18 00:35:00,1.626666665,31.73666763,-3.457831621,112.3666687,0.0,4.400000095,951.5466309,0.1521233861899167,0.9883615104677607,49,2,-0.355391631
2023-02-18 00:40:00,1.543333292,31.70333481,-3.831455469,121.5666656,0.0,3.5,951.5566406,0.17364817766693033,0.984807753012208,49,2,-0.356839169
2023-02-18 00:45:00,2.00999999,31.60000038,-3.781585455,108.8000031,0.0,3.599999905,951.5166626,0.19509032201612825,0.9807852804032304,49,2,-0.357055977
2023-02-18 00:50:00,1.49000001,31.46999931,-4.111047745,114.3333359,0.0,3.299999952,951.5799561,0.21643961393810288,0.9762960071199334,49,2,-0.354764828
2023-02-18 00:55:00,1.603333354,31.36333275,-4.189300537,110.0333328,0.0,3.5,951.5999756,0.2376858923261731,0.9713420698132614,49,2,-0.358425427
2023-02-18 01:00:00,1.593333364,31.29999924,-3.967723846,108.2666702,0.0,4.400000095,951.623291,0.25881904510252074,0.9659258262890683,49,2,-0.3578179
2023-02-18 01:05:00,1.813333273,31.22999954,-4.000724792,102.0666656,0.0,3.400000095,951.7000122,0.2798290140309921,0.9600498543859287,49,2,-0.357846462
2023-02-18 01:10:00,1.700000048,31.20000076,-3.905250072,102.5333328,0.0,3.599999905,951.7600098,0.3007057995042731,0.9537169507482269,49,2,-0.358947994
2023-02-18 01:15:00,2.113333225,31.11666679,-3.865514517,104.4333344,0.0,4.0,951.8033447,0.3214394653031616,0.9469301294951057,49,2,-0.354995501
2023-02-18 01:20:00,1.75,31.07333374,-3.746756554,103.6999969,0.0,3.299999952,951.8800049,0.3420201433256687,0.9396926207859084,49,2,-0.352337871
2023-02-18 01:25:00,3.359999895,31.00333405,-3.476689339,102.4000015,0.0,6.0,951.8233032,0.36243803828370164,0.9320078692827986,49,2,-0.354204309
2023-02-18 01:30:00,3.25999999,31.09666634,-3.165892124,107.1999969,0.0,6.199999809,951.8099976,0.3826834323650898,0.9238795325112867,49,2,-0.357812495
2023-02-18 01:35:00,2.696666718,30.9766674,-3.438941956,97.90000153,0.0,4.900000095,951.8466797,0.40274668985873724,0.9153114791194471,49,2,-0.354046644
2023-02-18 01:40:00,2.926666737,30.85333252,-3.41520977,99.8666687,0.0,5.199999809,951.876709,0.42261826174069944,0.9063077870366499,49,2,-0.352335079
2023-02-18 01:45:00,4.400000095,30.79666519,-3.1778543,94.43333435,0.0,9.0,951.8400269,0.4422886902190013,0.8968727415326883,49,2,-0.355257927
2023-02-18 01:50:00,2.940000057,30.72999954,-3.291288376,96.73332977,0.0,6.900000095,951.9000244,0.4617486132350339,0.8870108331782217,49,2,-0.355756789
2023-02-18 01:55:00,3.363333225,30.58666611,-3.412323475,99.46666718,0.0,7.199999809,951.8966675,0.48098876891938763,0.8767267557075077,49,2,-0.357371171
2023-02-18 02:00:00,3.116666555,30.5,-3.37836051,97.6333313,0.0,6.599999905,951.9333496,0.49999999999999994,0.8660254037844387,49,2,-0.354653257
2023-02-18 02:05:00,3.329999924,30.44333267,-3.486791611,97.03333282,0.0,5.0,951.9799805,0.5187732581605213,0.8549118706729466,49,2,-0.353111733
2023-02-18 02:10:00,2.359999895,30.34999847,-3.57841754,95.46666718,0.0,3.799999952,952.0033569,0.5372996083468238,0.8433914458128857,49,2,-0.354934054
2023-02-18 02:15:00,1.973333359,30.2266674,-3.660807133,97.76667023,0.0,4.199999809,952.0566406,0.5555702330196022,0.8314696123025452,49,2,-0.353751369
2023-02-18 02:20:00,1.50666666,30.06999969,-4.064609528,101.5333328,0.0,3.799999952,952.0999756,0.573576436351046,0.8191520442889918,49,2,-0.355244845
2023-02-18 02:25:00,1.433333278,29.93000031,-4.182597637,103.9000015,0.0,3.599999905,952.0999756,0.5913096483635824,0.8064446042674827,49,2,-0.354166553
2023-02-18 02:30:00,0.980000019,29.78666687,-4.549999714,110.4666672,0.0,2.299999952,952.1266479,0.6087614290087207,0.7933533402912352,49,2,-0.35511869
2023-02-18 02:35:00,1.379999995,29.56333351,-4.446699619,108.2666702,0.0,2.700000048,952.2000122,0.6259234721840591,0.7798844830928818,49,2,-0.353616985
2023-02-18 02:40:00,1.850000024,29.5,-3.662987947,106.5666656,0.0,3.900000095,952.2000122,0.6427876096865393,0.766044443118978,49,2,-0.351921624
2023-02-18 02:45:00,1.476666689,29.49666595,-3.538521528,115.1666641,0.0,3.099999905,952.2000122,0.6593458151000688,0.7518398074789774,49,2,-0.353891945
2023-02-18 02:50:00,1.74000001,29.39333344,-3.650672674,95.73332977,0.0,3.099999905,952.2000122,0.6755902076156602,0.7372773368101241,49,2,-0.354398491
2023-02-18 02:55:00,1.470000029,29.2733326,-3.932285786,100.4000015,0.0,2.900000095,952.2000122,0.6915130557822693,0.7223639620597556,49,2,-0.352492964
2023-02-18 03:00:00,1.173333287,29.14666748,-4.13724947,93.56666565,0.0,2.299999952,952.2000122,0.7071067811865476,0.7071067811865476,49,2,-0.351751996
2023-02-18 03:05:00,0.930000007,28.98333359,-4.546920776,98.06666565,0.0,1.899999976,952.2000122,0.7223639620597555,0.6915130557822694,49,2,-0.353726683
2023-02-18 03:10:00,0.833333313,28.82333374,-4.554040432,111.7666702,0.0,2.0,952.2533569,0.7372773368101241,0.6755902076156602,49,2,-0.353160434
2023-02-18 03:15:00,1.143333316,28.64333344,-4.396092415,113.3333359,0.0,2.200000048,952.2999878,0.7518398074789773,0.659345815100069,49,2,-0.352844669
2023-02-18 03:20:00,1.053333282,28.76666641,-3.628960848,106.0999985,0.0,2.599999905,952.3099976,0.766044443118978,0.6427876096865394,49,2,-0.3525853
2023-02-18 03:25:00,1.590000033,28.70333481,-3.727161407,109.9333344,0.0,3.900000095,952.2999878,0.7798844830928817,0.6259234721840591,49,2,-0.352329728
2023-02-18 03:30:00,1.690000057,28.70000076,-3.478196621,116.3333359,0.0,4.300000191,952.3166504,0.7933533402912352,0.6087614290087207,49,2,-0.356664856
2023-02-18 03:35:00,1.689999938,28.69000053,-3.617126942,107.0,0.0,4.0,952.3866577,0.8064446042674825,0.5913096483635825,49,2,-0.354142626
2023-02-18 03:40:00,1.596666694,28.56666756,-3.605004072,116.0666656,0.0,4.0,952.4000244,0.8191520442889918,0.573576436351046,49,2,-0.354208939
2023-02-18 03:45:00,1.74666667,28.45999908,-3.650961399,115.3666687,0.0,3.200000048,952.416687,0.8314696123025452,0.5555702330196023,49,2,-0.355000976
2023-02-18 03:50:00,1.466666698,28.35333252,-3.671262264,122.0,0.0,3.0,952.4899902,0.8433914458128856,0.5372996083468239,49,2,-0.35377227
2023-02-18 03:55:00,1.573333383,28.2733326,-3.589161158,120.9000015,0.0,3.799999952,952.5200195,0.8549118706729466,0.5187732581605216,49,2,-0.352326015
2023-02-18 04:00:00,1.766666651,28.18333435,-3.421014547,114.1999969,0.0,3.799999952,952.6099854,0.8660254037844386,0.5000000000000001,49,2,-0.354519827
2023-02-18 04:05:00,1.539999962,28.06333351,-3.692461014,123.3333359,0.0,3.099999905,952.7000122,0.8767267557075077,0.48098876891938774,49,2,-0.353266376
2023-02-18 04:10:00,1.053333282,27.93333244,-3.921894789,112.6999969,0.0,2.599999905,952.7833252,0.8870108331782216,0.4617486132350341,49,2,-0.355356199
2023-02-18 04:15:00,1.286666632,27.76333237,-4.032602787,118.5333328,0.0,2.900000095,952.8633423,0.8968727415326884,0.44228869021900125,49,2,-0.3577519
2023-02-18 04:20:00,1.24000001,27.67000008,-3.692717552,123.1666641,0.0,2.400000095,952.9000244,0.9063077870366499,0.42261826174069944,49,2,-0.356291153
2023-02-18 04:25:00,1.183333397,27.55666733,-3.793740273,119.3000031,0.0,3.099999905,952.8900146,0.9153114791194471,0.40274668985873724,49,2,-0.354872379
2023-02-18 04:30:00,1.293333292,27.5,-3.705224991,118.5666656,0.0,2.799999952,952.8133545,0.9238795325112867,0.38268343236508984,49,2,-0.3569427
2023-02-18 04:35:00,1.159999967,27.42333221,-3.723377228,119.0,0.0,2.700000048,952.8166504,0.9320078692827984,0.3624380382837017,49,2,-0.357188623
2023-02-18 04:40:00,1.190000057,27.30999947,-3.832289219,124.9333344,0.0,2.799999952,952.8833618,0.9396926207859083,0.3420201433256688,49,2,-0.356382641
2023-02-18 04:45:00,1.279999971,27.27000046,-3.711382627,122.0666656,0.0,2.599999905,952.9100342,0.9469301294951057,0.3214394653031615,49,2,-0.355740735
2023-02-18 04:50:00,1.236666679,27.17666817,-3.557988644,133.3000031,0.0,2.5,952.9700317,0.9537169507482268,0.3007057995042733,49,2,-0.356508447
2023-02-18 04:55:00,0.933333337,27.07666779,-3.630756855,125.4666672,0.0,2.400000095,953.0266724,0.9600498543859287,0.27982901403099203,49,2,-0.360296445
2023-02-18 05:00:00,1.179999948,26.93333244,-3.849447012,127.8000031,0.0,2.299999952,953.0999756,0.9659258262890683,0.25881904510252074,49,2,-0.359018628
2023-02-18 05:05:00,0.889999986,26.84666634,-3.759681225,130.0,0.0,1.700000048,953.0999756,0.9713420698132614,0.2376858923261731,49,2,-0.356990619
2023-02-18 05:10:00,1.263333321,26.72333336,-3.598782539,135.2333374,0.0,2.200000048,953.1199951,0.9762960071199334,0.2164396139381029,49,2,-0.35553733
2023-02-18 05:15:00,1.25,26.70000076,-3.354179144,135.0333405,0.0,2.099999905,953.2299805,0.9807852804032304,0.19509032201612833,49,2,-0.357263852
2023-02-18 05:20:00,1.090000033,26.61333466,-3.515141964,137.3000031,0.0,2.0,953.3233032,0.984807753012208,0.17364817766693041,49,2,-0.354995261
2023-02-18 05:25:00,0.913333356,26.45666695,-3.66577816,141.8666687,0.0,1.600000024,953.4299927,0.9883615104677607,0.1521233861899168,49,2,-0.355160613
2023-02-18 05:30:00,1.230000019,26.31333351,-3.665104628,137.4333344,0.0,2.400000095,953.5,0.9914448613738104,0.1305261922200517,49,2,-0.357446566
2023-02-18 05:35:00,1.090000033,26.18000031,-3.634541273,137.9333344,0.0,1.899999976,953.5,0.9940563382223196,0.10886687485196474,49,2,-0.354963098
2023-02-18 05:40:00,1.153333306,26.04999924,-3.681973934,131.5333405,0.0,2.700000048,953.583313,0.9961946980917455,0.08715574274765814,49,2,-0.354315059
2023-02-18 05:45:00,1.346666694,25.92333221,-3.489934444,127.4000015,0.0,2.400000095,953.5999756,0.9978589232386035,0.06540312923014305,49,2,-0.35552089
2023-02-18 05:50:00,1.213333368,25.87666702,-3.336860895,130.8333282,0.0,2.299999952,953.623291,0.9990482215818578,0.04361938736533623,49,2,-0.368299389
2023-02-18 05:55:00,1.286666632,25.79999924,-3.494841337,135.6333313,0.0,2.200000048,953.7200317,0.9997620270799091,0.02181488503456116,49,2,-0.362359067
2023-02-18 06:00:00,1.223333359,25.79999924,-3.387115717,132.5333405,0.0,2.099999905,953.8099976,1.0,6.123233995736766e-17,49,2,-0.355681268
2023-02-18 06:05:00,1.059999943,25.79999924,-3.426979542,130.9333344,0.0,2.5,953.8900146,0.9997620270799091,-0.021814885034561256,49,2,-0.359350144
2023-02-18 06:10:00,1.053333282,25.74333382,-3.399334669,135.8999939,0.0,2.0,953.9033813,0.9990482215818578,-0.04361938736533589,49,2,-0.357205073
